,date,open,high,low,close,volume,tic
752,2020.09.07,1.31657,1.3165799999999999,1.31657,1.3165799999999999,2,GBPUSD
753,2020.09.07,1.3165799999999999,1.3165799999999999,1.3165799999999999,1.3165799999999999,1,GBPUSD
754,2020.09.07,1.3165799999999999,1.3165799999999999,1.3165799999999999,1.3165799999999999,1,GBPUSD
755,2020.09.07,1.3165799999999999,1.3165799999999999,1.3165799999999999,1.3165799999999999,1,GBPUSD
756,2020.09.07,1.3165799999999999,1.3165799999999999,1.3165799999999999,1.3165799999999999,1,GBPUSD
757,2020.09.07,1.3165799999999999,1.3165799999999999,1.3165799999999999,1.3165799999999999,1,GBPUSD
758,2020.09.07,1.3165799999999999,1.31677,1.3165799999999999,1.31677,10,GBPUSD
759,2020.09.07,1.31677,1.3168799999999998,1.31664,1.31665,46,GBPUSD
760,2020.09.07,1.31665,1.31667,1.3166200000000001,1.31664,20,GBPUSD
761,2020.09.07,1.31664,1.31665,1.3166200000000001,1.31664,11,GBPUSD
762,2020.09.07,1.31664,1.31665,1.3165799999999999,1.31664,15,GBPUSD
763,2020.09.07,1.31663,1.31664,1.31661,1.3166200000000001,12,GBPUSD
764,2020.09.07,1.3166200000000001,1.31669,1.3166200000000001,1.3166799999999999,21,GBPUSD
765,2020.09.07,1.3166799999999999,1.31679,1.31665,1.31673,24,GBPUSD
766,2020.09.07,1.31673,1.31674,1.3167200000000001,1.3167200000000001,5,GBPUSD
767,2020.09.07,1.3167200000000001,1.31676,1.31671,1.31676,6,GBPUSD
768,2020.09.07,1.31676,1.3168799999999998,1.31675,1.3168799999999998,18,GBPUSD
769,2020.09.07,1.3167200000000001,1.31684,1.31665,1.31673,24,GBPUSD
770,2020.09.07,1.31674,1.31675,1.31674,1.31674,5,GBPUSD
771,2020.09.07,1.31674,1.31675,1.3167200000000001,1.31675,5,GBPUSD
772,2020.09.07,1.31675,1.31677,1.31673,1.31675,10,GBPUSD
773,2020.09.07,1.31664,1.31691,1.31664,1.3168,67,GBPUSD
774,2020.09.07,1.3168,1.31681,1.31671,1.3168,55,GBPUSD
775,2020.09.07,1.3168,1.31684,1.31673,1.31681,58,GBPUSD
776,2020.09.07,1.3168,1.31692,1.3167200000000001,1.3168,58,GBPUSD
777,2020.09.07,1.31679,1.31681,1.31675,1.3167799999999998,57,GBPUSD
778,2020.09.07,1.3167799999999998,1.31683,1.31677,1.31682,21,GBPUSD
779,2020.09.07,1.31682,1.31687,1.31681,1.31684,26,GBPUSD
780,2020.09.07,1.31684,1.31687,1.3167799999999998,1.31687,16,GBPUSD
781,2020.09.07,1.31687,1.3168799999999998,1.31676,1.31684,24,GBPUSD
782,2020.09.07,1.31684,1.31687,1.31676,1.3168600000000001,29,GBPUSD
783,2020.09.07,1.31685,1.31685,1.31683,1.31684,10,GBPUSD
784,2020.09.07,1.31684,1.3168600000000001,1.31683,1.3168600000000001,10,GBPUSD
785,2020.09.07,1.3168600000000001,1.3168799999999998,1.31681,1.31684,17,GBPUSD
786,2020.09.07,1.31684,1.3168799999999998,1.31677,1.31687,11,GBPUSD
787,2020.09.07,1.3168600000000001,1.3169,1.31674,1.31685,12,GBPUSD
788,2020.09.07,1.31685,1.3168600000000001,1.31685,1.31685,3,GBPUSD
789,2020.09.07,1.31685,1.31685,1.31674,1.31683,20,GBPUSD
790,2020.09.07,1.31683,1.3168600000000001,1.3167799999999998,1.31684,22,GBPUSD
791,2020.09.07,1.31684,1.31685,1.31631,1.31654,59,GBPUSD
792,2020.09.07,1.31654,1.31682,1.3164,1.3165799999999999,99,GBPUSD
793,2020.09.07,1.3165799999999999,1.31661,1.3164,1.31649,73,GBPUSD
794,2020.09.07,1.3165,1.3166799999999999,1.3164,1.3166799999999999,108,GBPUSD
795,2020.09.07,1.31669,1.3167200000000001,1.31665,1.3167,45,GBPUSD
796,2020.09.07,1.3167,1.3167200000000001,1.31659,1.31666,23,GBPUSD
797,2020.09.07,1.31666,1.3168799999999998,1.31656,1.31681,60,GBPUSD
798,2020.09.07,1.31681,1.3169,1.3167799999999998,1.31685,31,GBPUSD
799,2020.09.07,1.3168799999999998,1.3168799999999998,1.3168,1.31682,47,GBPUSD
800,2020.09.07,1.31682,1.31683,1.31681,1.31683,6,GBPUSD
801,2020.09.07,1.31683,1.31684,1.31683,1.31683,5,GBPUSD
802,2020.09.07,1.31683,1.31687,1.31683,1.3168600000000001,5,GBPUSD
803,2020.09.07,1.31694,1.3169600000000001,1.3169,1.31693,10,GBPUSD
804,2020.09.07,1.31692,1.31692,1.31689,1.31689,5,GBPUSD
805,2020.09.07,1.31689,1.3169,1.31689,1.3169,2,GBPUSD
806,2020.09.07,1.3169,1.31691,1.31689,1.31691,16,GBPUSD
807,2020.09.07,1.31691,1.31692,1.3168799999999998,1.3168799999999998,13,GBPUSD
808,2020.09.07,1.3168799999999998,1.3169,1.3168600000000001,1.31687,9,GBPUSD
809,2020.09.07,1.31687,1.31687,1.3168600000000001,1.3168600000000001,2,GBPUSD
810,2020.09.07,1.3168600000000001,1.3168600000000001,1.3168600000000001,1.3168600000000001,1,GBPUSD
811,2020.09.07,1.3168600000000001,1.3168600000000001,1.3168600000000001,1.3168600000000001,1,GBPUSD
812,2020.09.07,1.3168600000000001,1.3168600000000001,1.3168600000000001,1.3168600000000001,1,GBPUSD
813,2020.09.07,1.3168600000000001,1.3168600000000001,1.3168600000000001,1.3168600000000001,1,GBPUSD
814,2020.09.07,1.3168600000000001,1.3168600000000001,1.3168600000000001,1.3168600000000001,1,GBPUSD
815,2020.09.07,1.3168600000000001,1.3168600000000001,1.31685,1.31685,2,GBPUSD
816,2020.09.07,1.31685,1.31685,1.31685,1.31685,1,GBPUSD
817,2020.09.07,1.31685,1.31685,1.31684,1.31684,2,GBPUSD
818,2020.09.07,1.31684,1.31689,1.31684,1.31684,3,GBPUSD
819,2020.09.07,1.31684,1.31684,1.31684,1.31684,1,GBPUSD
820,2020.09.07,1.31684,1.31684,1.31684,1.31684,1,GBPUSD
821,2020.09.07,1.31684,1.31684,1.31675,1.31675,4,GBPUSD
822,2020.09.07,1.31675,1.31675,1.31671,1.31671,5,GBPUSD
823,2020.09.07,1.31671,1.31671,1.3167,1.3167,2,GBPUSD
824,2020.09.07,1.3167,1.31679,1.3166799999999999,1.31679,7,GBPUSD
825,2020.09.07,1.31679,1.31679,1.31679,1.31679,1,GBPUSD
826,2020.09.07,1.31679,1.31679,1.31679,1.31679,1,GBPUSD
827,2020.09.07,1.31679,1.31679,1.31679,1.31679,1,GBPUSD
828,2020.09.07,1.31679,1.31679,1.31679,1.31679,1,GBPUSD
829,2020.09.07,1.31679,1.31679,1.3167799999999998,1.3167799999999998,2,GBPUSD
830,2020.09.07,1.3167799999999998,1.3167799999999998,1.3167,1.3167,3,GBPUSD
831,2020.09.07,1.3167,1.3167,1.3167,1.3167,1,GBPUSD
832,2020.09.07,1.3167,1.31673,1.3167,1.31673,4,GBPUSD
833,2020.09.07,1.31673,1.31673,1.31643,1.31643,5,GBPUSD
834,2020.09.07,1.31643,1.31647,1.3164,1.31647,9,GBPUSD
835,2020.09.07,1.31647,1.3164799999999999,1.3164,1.3164799999999999,16,GBPUSD
836,2020.09.07,1.3164799999999999,1.3166200000000001,1.3164,1.3164200000000001,7,GBPUSD
837,2020.09.07,1.3164200000000001,1.3166200000000001,1.3164200000000001,1.3165799999999999,10,GBPUSD
838,2020.09.07,1.31657,1.31657,1.3164799999999999,1.31649,5,GBPUSD
839,2020.09.07,1.31653,1.31657,1.31635,1.31636,13,GBPUSD
840,2020.09.07,1.3165200000000001,1.31661,1.31636,1.31637,14,GBPUSD
841,2020.09.07,1.31637,1.31651,1.31628,1.31637,9,GBPUSD
842,2020.09.07,1.31629,1.3163799999999999,1.31629,1.31633,11,GBPUSD
843,2020.09.07,1.31639,1.31639,1.31631,1.31633,9,GBPUSD
844,2020.09.07,1.31636,1.31669,1.3163,1.31667,15,GBPUSD
845,2020.09.07,1.31666,1.31671,1.31636,1.3163799999999999,18,GBPUSD
846,2020.09.07,1.31639,1.3164,1.31635,1.31635,10,GBPUSD
847,2020.09.07,1.31633,1.31639,1.31625,1.31627,5,GBPUSD
848,2020.09.07,1.31636,1.3164,1.31627,1.3164,8,GBPUSD
849,2020.09.07,1.31639,1.31643,1.31633,1.31633,12,GBPUSD
850,2020.09.07,1.31633,1.31645,1.31633,1.31633,4,GBPUSD
851,2020.09.07,1.31633,1.31651,1.3161,1.31619,13,GBPUSD
852,2020.09.08,1.31618,1.31631,1.31602,1.31631,11,GBPUSD
853,2020.09.08,1.31627,1.31627,1.31616,1.31621,3,GBPUSD
854,2020.09.08,1.31621,1.31621,1.31613,1.31613,4,GBPUSD
855,2020.09.08,1.31598,1.31677,1.31598,1.31605,16,GBPUSD
856,2020.09.08,1.31645,1.31646,1.31645,1.31646,2,GBPUSD
857,2020.09.08,1.3164799999999999,1.3165200000000001,1.3162,1.3163,7,GBPUSD
858,2020.09.08,1.31715,1.31715,1.3162,1.3162200000000002,4,GBPUSD
859,2020.09.08,1.3163,1.31637,1.3158,1.31637,9,GBPUSD
860,2020.09.08,1.31633,1.31634,1.3161100000000001,1.3162,10,GBPUSD
861,2020.09.08,1.3162,1.31625,1.31572,1.31625,9,GBPUSD
862,2020.09.08,1.31626,1.31629,1.31625,1.31628,11,GBPUSD
863,2020.09.08,1.31627,1.31627,1.31603,1.31609,11,GBPUSD
864,2020.09.08,1.3159299999999998,1.31617,1.31589,1.31603,21,GBPUSD
865,2020.09.08,1.3160399999999999,1.3161399999999999,1.3158299999999998,1.31605,6,GBPUSD
866,2020.09.08,1.31606,1.31616,1.31606,1.31616,7,GBPUSD
867,2020.09.08,1.31582,1.3169799999999998,1.31582,1.31613,19,GBPUSD
868,2020.09.08,1.31613,1.31694,1.31613,1.3166200000000001,10,GBPUSD
869,2020.09.08,1.3167,1.31683,1.31626,1.31667,5,GBPUSD
870,2020.09.08,1.3164799999999999,1.31705,1.3164799999999999,1.3164799999999999,4,GBPUSD
871,2020.09.08,1.31617,1.31643,1.31595,1.31617,12,GBPUSD
872,2020.09.08,1.31636,1.31637,1.31617,1.31636,5,GBPUSD
873,2020.09.08,1.31617,1.3162200000000002,1.31617,1.31617,5,GBPUSD
874,2020.09.08,1.31617,1.31619,1.3159399999999999,1.31618,6,GBPUSD
875,2020.09.08,1.31618,1.31621,1.31603,1.31621,9,GBPUSD
876,2020.09.08,1.31595,1.3162,1.3159100000000001,1.3162,7,GBPUSD
877,2020.09.08,1.31602,1.3162200000000002,1.3159,1.3161,25,GBPUSD
878,2020.09.08,1.3161,1.3163,1.31596,1.31608,9,GBPUSD
879,2020.09.08,1.31595,1.31608,1.31595,1.31608,4,GBPUSD
880,2020.09.08,1.31618,1.31619,1.31602,1.31602,7,GBPUSD
881,2020.09.08,1.31608,1.31636,1.31608,1.31636,8,GBPUSD
882,2020.09.08,1.31636,1.3164200000000001,1.31621,1.31621,16,GBPUSD
883,2020.09.08,1.31621,1.31621,1.31615,1.31616,12,GBPUSD
884,2020.09.08,1.31616,1.31621,1.3161100000000001,1.31619,12,GBPUSD
885,2020.09.08,1.31619,1.31621,1.31616,1.31616,7,GBPUSD
886,2020.09.08,1.31615,1.3167200000000001,1.31615,1.3167200000000001,19,GBPUSD
887,2020.09.08,1.3167200000000001,1.3168799999999998,1.3167200000000001,1.31677,17,GBPUSD
888,2020.09.08,1.31677,1.31677,1.31654,1.31654,20,GBPUSD
889,2020.09.08,1.31656,1.31663,1.31636,1.31645,11,GBPUSD
890,2020.09.08,1.31645,1.31659,1.31636,1.3164200000000001,6,GBPUSD
891,2020.09.08,1.3164200000000001,1.3164200000000001,1.31595,1.31627,13,GBPUSD
892,2020.09.08,1.31627,1.31627,1.31575,1.31575,7,GBPUSD
893,2020.09.08,1.31619,1.31619,1.31608,1.3161399999999999,5,GBPUSD
894,2020.09.08,1.3161399999999999,1.3161399999999999,1.3161399999999999,1.3161399999999999,1,GBPUSD
895,2020.09.08,1.31607,1.31631,1.31602,1.31631,7,GBPUSD
896,2020.09.08,1.31631,1.31643,1.3161200000000002,1.31637,79,GBPUSD
897,2020.09.08,1.31636,1.31637,1.31608,1.31631,102,GBPUSD
898,2020.09.08,1.31631,1.31645,1.31613,1.31639,77,GBPUSD
899,2020.09.08,1.3164200000000001,1.31649,1.31617,1.31645,249,GBPUSD
900,2020.09.08,1.3164200000000001,1.3164799999999999,1.31617,1.31644,290,GBPUSD
901,2020.09.08,1.31643,1.31649,1.31607,1.31637,45,GBPUSD
902,2020.09.08,1.31637,1.31649,1.31617,1.31643,40,GBPUSD
903,2020.09.08,1.31646,1.31649,1.31621,1.31645,47,GBPUSD
904,2020.09.08,1.31644,1.3165,1.31619,1.31649,155,GBPUSD
905,2020.09.08,1.31644,1.31653,1.31626,1.31653,108,GBPUSD
906,2020.09.08,1.31653,1.31653,1.3162399999999999,1.31651,25,GBPUSD
907,2020.09.08,1.31651,1.31653,1.3162399999999999,1.3165200000000001,19,GBPUSD
908,2020.09.08,1.3165200000000001,1.31654,1.31625,1.31651,27,GBPUSD
909,2020.09.08,1.31651,1.31651,1.316,1.31623,4,GBPUSD
910,2020.09.08,1.31623,1.31623,1.31597,1.3162200000000002,3,GBPUSD
911,2020.09.08,1.3162200000000002,1.3166799999999999,1.3160399999999999,1.31629,45,GBPUSD
912,2020.09.08,1.31636,1.31644,1.31607,1.31617,51,GBPUSD
913,2020.09.08,1.31617,1.31649,1.3161399999999999,1.3164,54,GBPUSD
914,2020.09.08,1.3164,1.31647,1.31627,1.31643,19,GBPUSD
915,2020.09.08,1.31643,1.31643,1.31617,1.31641,27,GBPUSD
916,2020.09.08,1.31637,1.31639,1.3161,1.31619,24,GBPUSD
917,2020.09.08,1.31619,1.31621,1.31615,1.3162,12,GBPUSD
918,2020.09.08,1.3162,1.31621,1.3160100000000001,1.31609,23,GBPUSD
919,2020.09.08,1.3161,1.3161100000000001,1.31609,1.3161,7,GBPUSD
920,2020.09.08,1.3161,1.31626,1.3161,1.3161100000000001,6,GBPUSD
921,2020.09.08,1.3161100000000001,1.3163,1.3161100000000001,1.3163,13,GBPUSD
922,2020.09.08,1.3163,1.31636,1.31629,1.31633,6,GBPUSD
923,2020.09.08,1.31633,1.31641,1.3162399999999999,1.31633,17,GBPUSD
924,2020.09.08,1.31633,1.31646,1.31633,1.31645,10,GBPUSD
925,2020.09.08,1.31645,1.31656,1.3164200000000001,1.31655,5,GBPUSD
926,2020.09.08,1.3165200000000001,1.3165200000000001,1.3161100000000001,1.31616,35,GBPUSD
927,2020.09.08,1.3161100000000001,1.31613,1.316,1.31603,5,GBPUSD
928,2020.09.08,1.31603,1.31603,1.31602,1.31602,2,GBPUSD
929,2020.09.08,1.31602,1.31602,1.3160100000000001,1.31602,3,GBPUSD
930,2020.09.08,1.31602,1.31605,1.3160100000000001,1.31602,7,GBPUSD
931,2020.09.08,1.31602,1.31607,1.3159299999999998,1.31607,7,GBPUSD
932,2020.09.08,1.31607,1.3162399999999999,1.31605,1.31616,11,GBPUSD
933,2020.09.08,1.31616,1.31641,1.31615,1.31635,9,GBPUSD
934,2020.09.08,1.3165,1.3165200000000001,1.3164,1.31644,12,GBPUSD
935,2020.09.08,1.31644,1.3165,1.31643,1.3165,7,GBPUSD
936,2020.09.08,1.31656,1.31656,1.31655,1.31655,4,GBPUSD
937,2020.09.08,1.31655,1.3165799999999999,1.31654,1.3165799999999999,6,GBPUSD
938,2020.09.08,1.3165799999999999,1.31669,1.31656,1.31657,8,GBPUSD
939,2020.09.08,1.31657,1.3166200000000001,1.31657,1.3166200000000001,4,GBPUSD
940,2020.09.08,1.3166200000000001,1.3166799999999999,1.3166200000000001,1.31663,5,GBPUSD
941,2020.09.08,1.31663,1.31671,1.3165200000000001,1.31653,26,GBPUSD
942,2020.09.08,1.3165,1.31655,1.31647,1.31654,28,GBPUSD
943,2020.09.08,1.31653,1.31663,1.31653,1.31663,24,GBPUSD
944,2020.09.08,1.3166200000000001,1.3167,1.3166200000000001,1.3166799999999999,8,GBPUSD
945,2020.09.08,1.31669,1.31683,1.31669,1.31679,15,GBPUSD
946,2020.09.08,1.31679,1.31683,1.31673,1.31676,11,GBPUSD
947,2020.09.08,1.31676,1.3168,1.31674,1.3167799999999998,8,GBPUSD
948,2020.09.08,1.3167799999999998,1.3167799999999998,1.31677,1.3167799999999998,3,GBPUSD
949,2020.09.08,1.3167799999999998,1.3167799999999998,1.31675,1.31675,3,GBPUSD
950,2020.09.08,1.31674,1.31677,1.31669,1.31674,8,GBPUSD
951,2020.09.08,1.31674,1.31674,1.31667,1.31674,8,GBPUSD
952,2020.09.08,1.31674,1.31674,1.31674,1.31674,1,GBPUSD
953,2020.09.08,1.31674,1.31674,1.31667,1.31674,14,GBPUSD
954,2020.09.08,1.31674,1.31674,1.3166799999999999,1.3166799999999999,6,GBPUSD
955,2020.09.08,1.3166799999999999,1.3166799999999999,1.31667,1.3166799999999999,3,GBPUSD
956,2020.09.08,1.31674,1.31674,1.3167200000000001,1.3167200000000001,4,GBPUSD
957,2020.09.08,1.3167200000000001,1.31674,1.31671,1.31674,9,GBPUSD
958,2020.09.08,1.31674,1.31674,1.3167200000000001,1.3167200000000001,9,GBPUSD
959,2020.09.08,1.3167200000000001,1.31674,1.3166799999999999,1.31671,10,GBPUSD
960,2020.09.08,1.3167,1.31674,1.3167,1.31674,5,GBPUSD
961,2020.09.08,1.31674,1.31674,1.3167,1.31671,5,GBPUSD
962,2020.09.08,1.31671,1.31675,1.3167,1.31674,6,GBPUSD
963,2020.09.08,1.31674,1.31674,1.3167200000000001,1.3167200000000001,2,GBPUSD
964,2020.09.08,1.3167200000000001,1.3167200000000001,1.3167200000000001,1.3167200000000001,1,GBPUSD
965,2020.09.08,1.3167200000000001,1.3167200000000001,1.31664,1.31664,6,GBPUSD
966,2020.09.08,1.31664,1.31671,1.31664,1.31664,5,GBPUSD
967,2020.09.08,1.31664,1.31664,1.31654,1.31655,6,GBPUSD
968,2020.09.08,1.3166,1.3166,1.31653,1.31655,10,GBPUSD
969,2020.09.08,1.31655,1.31664,1.31655,1.31664,3,GBPUSD
970,2020.09.08,1.31664,1.31665,1.3166200000000001,1.31665,6,GBPUSD
971,2020.09.08,1.31665,1.31671,1.31635,1.3164799999999999,42,GBPUSD
972,2020.09.08,1.3164799999999999,1.31655,1.31647,1.3164799999999999,9,GBPUSD
973,2020.09.08,1.3164799999999999,1.31656,1.3164799999999999,1.31656,8,GBPUSD
974,2020.09.08,1.31657,1.31674,1.31657,1.3167200000000001,20,GBPUSD
975,2020.09.08,1.3167200000000001,1.31674,1.3166799999999999,1.31674,8,GBPUSD
976,2020.09.08,1.31673,1.31673,1.31654,1.31654,12,GBPUSD
977,2020.09.08,1.31654,1.3165799999999999,1.31654,1.3165799999999999,4,GBPUSD
978,2020.09.08,1.3165799999999999,1.31669,1.31646,1.31664,25,GBPUSD
979,2020.09.08,1.31664,1.31664,1.31635,1.31636,13,GBPUSD
980,2020.09.08,1.31636,1.31637,1.31636,1.31636,5,GBPUSD
981,2020.09.08,1.31636,1.31649,1.31636,1.31646,9,GBPUSD
982,2020.09.08,1.31643,1.31644,1.3164200000000001,1.31643,5,GBPUSD
983,2020.09.08,1.31643,1.31643,1.31633,1.3163799999999999,4,GBPUSD
984,2020.09.08,1.3163799999999999,1.31639,1.31637,1.31637,4,GBPUSD
985,2020.09.08,1.31637,1.31637,1.31631,1.31633,13,GBPUSD
986,2020.09.08,1.31633,1.31637,1.31633,1.31634,13,GBPUSD
987,2020.09.08,1.31636,1.31643,1.31627,1.31627,12,GBPUSD
988,2020.09.08,1.31627,1.31639,1.31627,1.31636,8,GBPUSD
989,2020.09.08,1.31636,1.31646,1.31636,1.31646,4,GBPUSD
990,2020.09.08,1.31647,1.31647,1.31634,1.3164200000000001,5,GBPUSD
991,2020.09.08,1.3164200000000001,1.31644,1.3164,1.31643,5,GBPUSD
992,2020.09.08,1.3164200000000001,1.31644,1.31637,1.31637,5,GBPUSD
993,2020.09.08,1.31637,1.31637,1.31637,1.31637,1,GBPUSD
994,2020.09.08,1.31637,1.3164,1.31637,1.31637,3,GBPUSD
995,2020.09.08,1.31637,1.31643,1.31637,1.31643,3,GBPUSD
996,2020.09.08,1.31643,1.3164799999999999,1.31643,1.31643,7,GBPUSD
997,2020.09.08,1.31643,1.31643,1.31643,1.31643,1,GBPUSD
998,2020.09.08,1.31643,1.31647,1.31643,1.31644,4,GBPUSD
999,2020.09.08,1.31644,1.3164799999999999,1.31643,1.31647,8,GBPUSD
